TransactionID,variable,item
4,Item 4,soap
20,Item 4,citrus fruit
4,Item 4,cereals
6,Item 4,liqueur
5,Item 4,frozen fish
12,Item 4,flour
10,Item 4,frozen potato products
21,Item 4,pip fruit
6,Item 4,specialty bar
7,Item 4,sauces
4,Item 4,popcorn
5,Item 4,frozen potato products
8,Item 4,condensed milk
11,Item 4,citrus fruit
4,Item 4,hair spray
6,Item 4,dental care
9,Item 4,pasta
9,Item 4,cereals
13,Item 4,grapes
6,Item 4,frozen fish
5,Item 4,curd cheese
9,Item 4,turkey
8,Item 4,herbs
10,Item 4,specialty vegetables
13,Item 4,sliced cheese
24,Item 4,root vegetables
11,Item 4,butter
10,Item 4,berries
4,Item 4,root vegetables
12,Item 4,margarine
12,Item 4,frozen vegetables
16,Item 4,frozen fish
21,Item 4,root vegetables
13,Item 4,fish
12,Item 4,pork
19,Item 4,pip fruit
9,Item 4,flour
8,Item 4,nuts/prunes
18,Item 4,dessert
9,Item 4,packaged fruit/vegetables
5,Item 4,rum
14,Item 4,berries
29,Item 4,tropical fruit
13,Item 4,tropical fruit
10,Item 4,hamburger meat
7,Item 4,soups
16,Item 4,pork
6,Item 4,specialty vegetables
9,Item 4,tidbits
15,Item 4,sliced cheese
9,Item 4,pork
14,Item 4,condensed milk
4,Item 4,hard cheese
5,Item 4,mayonnaise
14,Item 4,hamburger meat
14,Item 4,soda
7,Item 4,popcorn
23,Item 4,other vegetables
12,Item 4,berries
14,Item 4,cream cheese
6,Item 4,canned vegetables
10,Item 4,oil
11,Item 4,soft cheese
8,Item 4,canned vegetables
5,Item 5,abrasive cleaner
5,Item 5,liquor (appetizer)
5,Item 5,chocolate
9,Item 5,curd
5,Item 5,newspapers
11,Item 5,rolls/buns
6,Item 5,newspapers
7,Item 5,bottled water
5,Item 5,sugar
8,Item 5,whipped/sour cream
6,Item 5,specialty bar
13,Item 5,domestic eggs
8,Item 5,rolls/buns
10,Item 5,whipped/sour cream
10,Item 5,domestic eggs
5,Item 5,soda
7,Item 5,chocolate marshmallow
6,Item 5,rolls/buns
7,Item 5,salty snack
8,Item 5,frozen potato products
7,Item 5,specialty chocolate
8,Item 5,oil
5,Item 5,pastry
5,Item 5,bottled beer
10,Item 5,rolls/buns
7,Item 5,oil
7,Item 5,rolls/buns
9,Item 5,onions
9,Item 5,fruit/vegetable juice
10,Item 5,root vegetables
9,Item 5,rolls/buns
10,Item 5,fruit/vegetable juice
6,Item 5,brown bread
7,Item 5,waffles
8,Item 5,margarine
6,Item 5,bottled beer
7,Item 5,domestic eggs
8,Item 5,coffee
15,Item 5,pip fruit
5,Item 5,shopping bags
5,Item 5,margarine
10,Item 5,whole milk
5,Item 5,detergent
6,Item 5,bottled water
6,Item 5,chocolate
7,Item 5,white bread
6,Item 5,yogurt
9,Item 5,beverages
5,Item 5,snack products
5,Item 5,flower soil/fertilizer
8,Item 5,white bread
5,Item 5,popcorn
8,Item 5,waffles
23,Item 5,root vegetables
7,Item 5,cake bar
6,Item 5,margarine
7,Item 5,dessert
5,Item 5,spices
5,Item 5,dishes
6,Item 5,make up remover
12,Item 5,whole milk
6,Item 5,canned beer
12,Item 5,dessert
6,Item 5,sliced cheese
16,Item 5,yogurt
7,Item 5,sugar
8,Item 5,misc. beverages
11,Item 5,root vegetables
5,Item 5,photo/film
6,Item 5,soda
9,Item 5,yogurt
11,Item 5,whole milk
6,Item 5,pastry
6,Item 5,whole milk
5,Item 5,hygiene articles
8,Item 5,butter milk
11,Item 5,yogurt
11,Item 5,dessert
7,Item 5,whole milk
8,Item 5,whole milk
5,Item 5,waffles
9,Item 5,oil
7,Item 5,yogurt
6,Item 5,whipped/sour cream
13,Item 5,dessert
5,Item 5,candy
5,Item 5,soap
9,Item 5,whole milk
6,Item 5,sugar
7,Item 5,soda
5,Item 5,bottled water
11,Item 5,butter milk
5,Item 5,napkins
8,Item 5,pet care
8,Item 5,pastry
6,Item 5,mayonnaise
8,Item 5,butter
5,Item 5,domestic eggs
7,Item 5,whipped/sour cream
7,Item 5,frozen vegetables
11,Item 5,frozen vegetables
7,Item 5,dog food
7,Item 5,pastry
7,Item 5,other vegetables
6,Item 5,fruit/vegetable juice
5,Item 5,rolls/buns
6,Item 5,chewing gum
8,Item 5,canned vegetables
7,Item 5,bottled beer
6,Item 5,napkins
5,Item 5,white bread
7,Item 5,fruit/vegetable juice
8,Item 5,hard cheese
5,Item 5,specialty bar
10,Item 5,curd
5,Item 5,seasonal products
5,Item 5,canned beer
14,Item 5,dessert
11,Item 5,domestic eggs
10,Item 5,white bread
5,Item 5,male cosmetics
8,Item 5,red/blush wine
17,Item 5,whole milk
6,Item 5,pasta
9,Item 5,honey
11,Item 5,uht-milk
7,Item 5,cereals
8,Item 5,soda
8,Item 5,curd
8,Item 5,roll products
5,Item 5,white wine
5,Item 5,salty snack
6,Item 5,baking powder
13,Item 5,yogurt
11,Item 5,other vegetables
6,Item 5,mustard
10,Item 5,yogurt
8,Item 5,brown bread
8,Item 5,root vegetables
6,Item 5,light bulbs
9,Item 5,uht-milk
10,Item 5,butter
11,Item 5,frozen dessert
5,Item 5,hair spray
11,Item 5,soups
10,Item 5,sliced cheese
12,Item 5,frozen vegetables
7,Item 5,brown bread
9,Item 5,soda
10,Item 5,instant food products
6,Item 5,white bread
10,Item 5,soups
8,Item 5,yogurt
6,Item 5,domestic eggs
11,Item 5,potato products
9,Item 5,pastry
7,Item 5,detergent
8,Item 5,frozen vegetables
5,Item 5,cleaner
7,Item 5,margarine
7,Item 5,white wine
5,Item 5,roll products
5,Item 5,coffee
7,Item 5,ready soups
5,Item 5,candles
6,Item 5,salty snack
7,Item 5,butter
6,Item 5,detergent
10,Item 5,uht-milk
5,Item 5,whipped/sour cream
14,Item 5,other vegetables
6,Item 5,frozen vegetables
9,Item 5,specialty cheese
5,Item 5,chocolate marshmallow
17,Item 5,onions
8,Item 5,uht-milk
6,Item 5,long life bakery product
5,Item 5,mayonnaise
13,Item 5,rolls/buns
13,Item 5,whole milk
8,Item 5,bottled water
9,Item 5,whipped/sour cream
5,Item 5,rice
11,Item 5,butter
12,Item 5,other vegetables
7,Item 5,packaged fruit/vegetables
12,Item 5,butter
10,Item 5,dessert
8,Item 5,domestic eggs
7,Item 5,cream cheese
13,Item 5,other vegetables
7,Item 5,organic products
12,Item 5,whipped/sour cream
15,Item 5,nuts/prunes
12,Item 5,packaged fruit/vegetables
8,Item 5,sweet spreads
12,Item 5,berries
9,Item 5,flour
7,Item 5,coffee
7,Item 5,canned beer
9,Item 5,brown bread
14,Item 5,soft cheese
8,Item 5,frozen meals
15,Item 5,whipped/sour cream
6,Item 5,liqueur
15,Item 5,curd
8,Item 5,sugar
5,Item 5,specialty chocolate
19,Item 5,whole milk
6,Item 5,misc. beverages
5,Item 5,fruit/vegetable juice
8,Item 5,sliced cheese
5,Item 5,flower (seeds)
9,Item 5,sliced cheese
5,Item 5,canned vegetables
20,Item 5,root vegetables
16,Item 5,whipped/sour cream
11,Item 5,cake bar
23,Item 5,other vegetables
10,Item 5,semi-finished bread
10,Item 5,herbs
10,Item 5,hard cheese
6,Item 5,coffee
18,Item 5,onions
5,Item 5,long life bakery product
13,Item 5,sugar
8,Item 5,specialty chocolate
5,Item 5,oil
6,Item 5,pet care
10,Item 5,processed cheese
15,Item 5,other vegetables
14,Item 5,butter
14,Item 5,root vegetables
6,Item 5,toilet cleaner
8,Item 5,ice cream
15,Item 5,brown bread
11,Item 5,flour
21,Item 5,whole milk
18,Item 5,soft cheese
6,Item 5,uht-milk
26,Item 5,other vegetables
7,Item 5,uht-milk
13,Item 5,mayonnaise
7,Item 5,dish cleaner
11,Item 5,semi-finished bread
8,Item 5,herbs
10,Item 5,frozen dessert
7,Item 5,vinegar
6,Item 5,white wine
7,Item 5,pickled vegetables
16,Item 5,soft cheese
17,Item 5,root vegetables
9,Item 5,bottled beer
10,Item 5,beverages
11,Item 5,processed cheese
9,Item 5,bottled water
11,Item 5,margarine
9,Item 5,canned fish
14,Item 5,yogurt
6,Item 5,curd
9,Item 5,frozen vegetables
5,Item 5,cookware
16,Item 5,whole milk
5,Item 5,potted plants
5,Item 5,cat food
32,Item 5,chicken
12,Item 5,spread cheese
10,Item 5,sugar
5,Item 5,bathroom cleaner
9,Item 5,domestic eggs
19,Item 5,root vegetables
13,Item 5,herbs
7,Item 5,napkins
12,Item 5,domestic eggs
18,Item 5,butter
17,Item 5,tropical fruit
8,Item 5,canned beer
7,Item 5,mustard
9,Item 5,pasta
9,Item 5,hard cheese
8,Item 5,other vegetables
10,Item 5,packaged fruit/vegetables
9,Item 5,white bread
7,Item 5,chocolate
8,Item 5,detergent
13,Item 5,whipped/sour cream
10,Item 5,soft cheese
11,Item 5,berries
6,Item 5,hygiene articles
9,Item 5,coffee
7,Item 5,cat food
14,Item 5,whipped/sour cream
6,Item 5,abrasive cleaner
5,Item 5,dog food
14,Item 5,onions
17,Item 5,butter milk
19,Item 5,other vegetables
12,Item 5,white bread
12,Item 5,frozen meals
8,Item 5,soft cheese
12,Item 5,cream cheese
11,Item 5,soda
9,Item 5,detergent
6,Item 5,candy
15,Item 5,berries
15,Item 5,frozen potato products
5,Item 5,cling film/bags
6,Item 5,rice
15,Item 5,root vegetables
6,Item 5,canned fish
6,Item 5,skin care
7,Item 5,salt
5,Item 5,dental care
10,Item 5,roll products
6,Item 5,specialty chocolate
12,Item 5,yogurt
6,Item 5,pickled vegetables
10,Item 5,ice cream
5,Item 5,red/blush wine
10,Item 5,pasta
6,Item 5,butter
6,Item 5,honey
9,Item 5,margarine
6,Item 5,instant coffee
10,Item 5,mayonnaise
15,Item 5,frozen vegetables
8,Item 5,cream cheese
15,Item 5,cream cheese
9,Item 5,curd cheese
7,Item 5,flour
5,Item 5,misc. beverages
11,Item 5,pudding powder
8,Item 5,dessert
7,Item 5,sliced cheese
6,Item 5,cooking chocolate
5,Item 5,brown bread
6,Item 5,softener
8,Item 5,condensed milk
10,Item 5,brown bread
17,Item 5,berries
17,Item 5,yogurt
7,Item 5,pasta
7,Item 5,tea
10,Item 5,other vegetables
9,Item 5,butter milk
6,Item 5,liquor
9,Item 5,dessert
11,Item 5,instant coffee
11,Item 5,pasta
9,Item 5,soft cheese
21,Item 5,tropical fruit
16,Item 5,root vegetables
9,Item 5,other vegetables
7,Item 5,spread cheese
14,Item 5,pastry
10,Item 5,margarine
10,Item 5,flour
8,Item 5,chewing gum
19,Item 5,tropical fruit
6,Item 5,waffles
8,Item 5,salty snack
6,Item 5,cat food
7,Item 5,canned vegetables
6,Item 5,dog food
10,Item 5,berries
9,Item 5,cream cheese
16,Item 5,condensed milk
17,Item 5,other vegetables
11,Item 5,pickled vegetables
8,Item 5,bottled beer
10,Item 5,pastry
10,Item 5,frozen meals
10,Item 5,cream cheese
7,Item 5,frozen dessert
15,Item 5,rolls/buns
9,Item 5,baking powder
7,Item 5,semi-finished bread
10,Item 5,red/blush wine
8,Item 5,beverages
8,Item 5,baking powder
9,Item 5,ketchup
11,Item 5,soft cheese
8,Item 5,frozen dessert
22,Item 5,onions
8,Item 5,pasta
6,Item 5,sparkling wine
6,Item 5,sweet spreads
13,Item 5,sliced cheese
11,Item 5,herbs
15,Item 5,white bread
9,Item 5,pip fruit
7,Item 5,instant food products
6,Item 5,flour
9,Item 5,semi-finished bread
10,Item 5,frozen potato products
8,Item 5,frozen fish
5,Item 5,rum
6,Item 5,nut snack
8,Item 5,tidbits
13,Item 5,butter
11,Item 5,hard cheese
9,Item 5,brandy
7,Item 5,beverages
6,Item 5,flower (seeds)
5,Item 5,baking powder
8,Item 5,candy
5,Item 5,cake bar
15,Item 5,ice cream
7,Item 5,sauces
16,Item 5,butter
5,Item 5,yogurt
7,Item 5,curd
5,Item 5,salt
7,Item 5,mayonnaise
9,Item 5,processed cheese
22,Item 5,other vegetables
11,Item 5,coffee
10,Item 5,coffee
6,Item 5,red/blush wine
7,Item 5,zwieback
5,Item 5,nut snack
6,Item 5,other vegetables
8,Item 5,chocolate marshmallow
14,Item 5,frozen meals
6,Item 5,cake bar
9,Item 5,mayonnaise
13,Item 5,curd
7,Item 5,candy
12,Item 5,onions
8,Item 5,liquor (appetizer)
5,Item 5,softener
13,Item 5,butter milk
7,Item 5,frozen fish
7,Item 5,baking powder
6,Item 5,potted plants
11,Item 5,frozen meals
6,Item 5,kitchen towels
11,Item 5,grapes
7,Item 5,jam
7,Item 5,hard cheese
17,Item 5,herbs
16,Item 5,other vegetables
16,Item 5,dessert
9,Item 5,herbs
19,Item 5,hamburger meat
8,Item 5,chocolate
8,Item 5,fruit/vegetable juice
7,Item 5,processed cheese
11,Item 5,brown bread
6,Item 5,sauces
6,Item 5,oil
8,Item 5,pickled vegetables
14,Item 5,whole milk
9,Item 5,berries
10,Item 5,canned beer
9,Item 5,salty snack
16,Item 5,berries
15,Item 5,beverages
29,Item 5,onions
11,Item 5,curd
9,Item 5,cat food
8,Item 5,potato products
20,Item 5,yogurt
10,Item 5,butter milk
5,Item 5,flour
13,Item 5,ice cream
7,Item 5,dishes
14,Item 5,nuts/prunes
12,Item 5,specialty cheese
17,Item 5,butter
11,Item 5,oil
8,Item 5,spices
11,Item 5,fruit/vegetable juice
8,Item 5,mustard
9,Item 5,sugar
9,Item 5,spread cheese
15,Item 5,butter
8,Item 5,sparkling wine
5,Item 5,dish cleaner
6,Item 5,semi-finished bread
12,Item 5,herbs
15,Item 5,whole milk
7,Item 5,specialty bar
8,Item 5,flour
7,Item 5,instant coffee
8,Item 5,popcorn
8,Item 5,cat food
18,Item 5,whole milk
10,Item 5,cat food
5,Item 5,vinegar
9,Item 5,rice
13,Item 5,hard cheese
7,Item 5,ice cream
13,Item 5,pastry
13,Item 5,onions
5,Item 5,processed cheese
9,Item 5,ice cream
13,Item 5,frozen vegetables
16,Item 5,brown bread
6,Item 5,specialty cheese
8,Item 5,cling film/bags
7,Item 5,softener
9,Item 5,frozen potato products
5,Item 5,instant food products
7,Item 5,long life bakery product
5,Item 5,curd
17,Item 5,soft cheese
15,Item 5,domestic eggs
5,Item 5,toilet cleaner
5,Item 5,kitchen towels
10,Item 5,dog food
14,Item 5,citrus fruit
5,Item 5,liquor
5,Item 5,house keeping products
9,Item 5,canned vegetables
5,Item 5,pickled vegetables
14,Item 5,brown bread
18,Item 5,berries
13,Item 5,grapes
11,Item 5,cat food
7,Item 5,misc. beverages
8,Item 5,instant food products
11,Item 5,sliced cheese
9,Item 5,instant food products
9,Item 5,butter
11,Item 5,ice cream
5,Item 5,sparkling wine
6,Item 5,popcorn
6,Item 5,liquor (appetizer)
15,Item 5,dessert
10,Item 5,frozen vegetables
5,Item 5,butter milk
12,Item 5,uht-milk
7,Item 5,roll products
7,Item 5,specialty fat
9,Item 5,frozen dessert
19,Item 5,rolls/buns
13,Item 5,curd cheese
9,Item 5,condensed milk
12,Item 5,flour
10,Item 5,oil
7,Item 5,salad dressing
11,Item 5,sugar
7,Item 5,sweet spreads
12,Item 5,curd
10,Item 5,salty snack
5,Item 5,frozen vegetables
7,Item 5,canned fish
14,Item 5,ice cream
10,Item 5,soda
11,Item 5,mayonnaise
9,Item 5,mustard
16,Item 5,tropical fruit
10,Item 5,spread cheese
12,Item 5,hamburger meat
22,Item 5,hamburger meat
7,Item 5,liquor
14,Item 5,frozen dessert
14,Item 5,pork
6,Item 5,hard cheese
7,Item 5,specialty cheese
5,Item 5,specialty vegetables
13,Item 5,packaged fruit/vegetables
6,Item 5,processed cheese
12,Item 5,butter milk
6,Item 5,frozen fish
9,Item 5,roll products
15,Item 5,grapes
8,Item 5,vinegar
6,Item 5,beverages
14,Item 5,berries
5,Item 5,other vegetables
9,Item 5,vinegar
19,Item 5,herbs
20,Item 5,berries
9,Item 5,frozen meals
27,Item 5,tropical fruit
20,Item 5,curd
6,Item 5,syrup
19,Item 5,butter milk
7,Item 5,soft cheese
6,Item 5,candles
14,Item 5,domestic eggs
11,Item 5,white bread
5,Item 5,whole milk
9,Item 5,sweet spreads
5,Item 5,artif. sweetener
14,Item 5,butter milk
10,Item 5,canned fish
12,Item 5,hard cheese
6,Item 5,frozen meals
6,Item 5,cling film/bags
6,Item 5,brandy
8,Item 5,honey
6,Item 5,roll products
12,Item 5,rolls/buns
5,Item 5,rubbing alcohol
14,Item 5,white bread
10,Item 5,condensed milk
8,Item 5,meat spreads
7,Item 5,pet care
7,Item 5,liquor (appetizer)
6,Item 5,house keeping products
13,Item 5,frozen meals
6,Item 5,meat spreads
11,Item 5,beverages
12,Item 5,grapes
14,Item 5,curd
13,Item 5,pasta
6,Item 5,cocoa drinks
6,Item 5,ketchup
8,Item 5,spread cheese
17,Item 5,margarine
6,Item 5,dishes
15,Item 5,packaged fruit/vegetables
6,Item 5,butter milk
8,Item 5,semi-finished bread
10,Item 5,liquor
21,Item 5,pip fruit
11,Item 5,salt
6,Item 5,seasonal products
6,Item 5,female sanitary products
21,Item 5,soft cheese
28,Item 5,whole milk
12,Item 5,specialty fat
5,Item 5,sliced cheese
8,Item 5,processed cheese
9,Item 5,liquor
23,Item 5,tropical fruit
9,Item 5,root vegetables
7,Item 5,frozen meals
7,Item 5,butter milk
15,Item 5,cream
5,Item 5,canned fish
15,Item 5,yogurt
10,Item 5,onions
6,Item 5,cleaner
5,Item 5,tea
12,Item 5,processed cheese
14,Item 5,beverages
12,Item 5,frozen fish
7,Item 5,hygiene articles
12,Item 5,bottled water
9,Item 5,grapes
9,Item 5,frozen fish
18,Item 5,other vegetables
16,Item 5,hard cheese
11,Item 5,condensed milk
15,Item 5,margarine
7,Item 5,red/blush wine
5,Item 5,chewing gum
10,Item 5,canned vegetables
11,Item 5,whipped/sour cream
10,Item 5,frozen fish
8,Item 5,salt
17,Item 5,grapes
9,Item 5,packaged fruit/vegetables
7,Item 5,berries
17,Item 5,citrus fruit
9,Item 5,cereals
20,Item 5,whole milk
5,Item 5,pasta
6,Item 5,salt
8,Item 5,ketchup
16,Item 5,mustard
16,Item 5,beverages
11,Item 5,pet care
19,Item 5,ice cream
13,Item 5,tropical fruit
15,Item 5,zwieback
12,Item 5,root vegetables
11,Item 5,cream cheese
8,Item 5,instant coffee
10,Item 5,tea
16,Item 5,pip fruit
8,Item 5,soups
11,Item 5,waffles
12,Item 5,rice
8,Item 5,seasonal products
6,Item 5,ice cream
9,Item 5,canned beer
5,Item 5,honey
10,Item 5,bottled water
6,Item 5,spices
16,Item 5,rolls/buns
8,Item 5,long life bakery product
6,Item 5,zwieback
9,Item 5,instant coffee
8,Item 5,curd cheese
7,Item 5,meat spreads
6,Item 5,pudding powder
5,Item 5,specialty cheese
6,Item 5,curd cheese
5,Item 5,sauces
8,Item 5,frozen chicken
5,Item 5,semi-finished bread
15,Item 5,hamburger meat
18,Item 5,root vegetables
14,Item 5,herbs
8,Item 5,rum
15,Item 5,butter milk
7,Item 5,curd cheese
16,Item 5,curd
8,Item 5,dish cleaner
6,Item 5,salad dressing
8,Item 5,canned fish
6,Item 5,photo/film
6,Item 5,condensed milk
14,Item 5,grapes
20,Item 5,pip fruit
5,Item 5,frozen meals
6,Item 5,soups
6,Item 5,cream cheese
7,Item 5,brandy
8,Item 5,canned fruit
12,Item 5,pasta
21,Item 5,berries
6,Item 5,dish cleaner
7,Item 5,syrup
21,Item 5,whipped/sour cream
7,Item 5,seasonal products
13,Item 5,cereals
7,Item 5,soups
6,Item 5,specialty fat
21,Item 5,other vegetables
17,Item 5,curd
5,Item 5,female sanitary products
6,Item 5,tea
13,Item 5,root vegetables
9,Item 5,sauces
10,Item 5,bottled beer
5,Item 5,skin care
7,Item 5,chewing gum
5,Item 5,frozen fruits
11,Item 5,packaged fruit/vegetables
15,Item 5,tropical fruit
7,Item 5,root vegetables
24,Item 5,other vegetables
10,Item 5,chewing gum
11,Item 5,onions
11,Item 5,pip fruit
8,Item 5,cake bar
5,Item 5,syrup
16,Item 5,butter milk
12,Item 5,sugar
12,Item 5,brown bread
16,Item 5,domestic eggs
18,Item 5,butter milk
21,Item 5,butter
29,Item 5,pip fruit
13,Item 5,pip fruit
10,Item 5,citrus fruit
9,Item 5,dog food
15,Item 5,hard cheese
6,Item 5,cereals
9,Item 5,cream
5,Item 5,sweet spreads
11,Item 5,pastry
6,Item 5,canned vegetables
7,Item 5,potato products
14,Item 5,misc. beverages
11,Item 5,canned fruit
6,Item 5,tidbits
7,Item 5,sparkling wine
7,Item 5,snack products
23,Item 5,packaged fruit/vegetables
14,Item 5,specialty cheese
5,Item 5,beverages
10,Item 5,potato products
6,Item 5,frozen dessert
7,Item 5,ketchup
9,Item 6,yogurt
11,Item 6,flour
6,Item 6,shopping bags
7,Item 6,hygiene articles
8,Item 6,artif. sweetener
13,Item 6,brown bread
8,Item 6,bottled water
10,Item 6,uht-milk
10,Item 6,brown bread
6,Item 6,cat food
7,Item 6,seasonal products
8,Item 6,rolls/buns
7,Item 6,candles
8,Item 6,sparkling wine
10,Item 6,oil
7,Item 6,white wine
7,Item 6,brandy
9,Item 6,whipped/sour cream
9,Item 6,canned beer
10,Item 6,other vegetables
9,Item 6,pastry
10,Item 6,bottled beer
6,Item 6,detergent
7,Item 6,candy
6,Item 6,sparkling wine
7,Item 6,soda
8,Item 6,long life bakery product
15,Item 6,whole milk
7,Item 6,margarine
10,Item 6,soft cheese
6,Item 6,dental care
7,Item 6,dishes
6,Item 6,napkins
9,Item 6,soft cheese
8,Item 6,brown bread
8,Item 6,cake bar
23,Item 6,other vegetables
7,Item 6,specialty bar
7,Item 6,spread cheese
6,Item 6,hygiene articles
6,Item 6,margarine
12,Item 6,butter milk
8,Item 6,baking powder
8,Item 6,spices
9,Item 6,sliced cheese
6,Item 6,rolls/buns
16,Item 6,whipped/sour cream
8,Item 6,bottled beer
11,Item 6,whole milk
11,Item 6,yogurt
6,Item 6,specialty bar
12,Item 6,domestic eggs
6,Item 6,soda
8,Item 6,whipped/sour cream
11,Item 6,cream cheese
11,Item 6,rolls/buns
7,Item 6,frozen fish
6,Item 6,potted plants
9,Item 6,bottled water
7,Item 6,oil
6,Item 6,abrasive cleaner
13,Item 6,yogurt
7,Item 6,canned beer
9,Item 6,soda
8,Item 6,soda
8,Item 6,zwieback
6,Item 6,salty snack
8,Item 6,processed cheese
7,Item 6,pastry
10,Item 6,curd
7,Item 6,specialty fat
8,Item 6,pastry
11,Item 6,pasta
7,Item 6,salty snack
7,Item 6,soap
10,Item 6,sweet spreads
6,Item 6,bottled beer
7,Item 6,softener
7,Item 6,curd
6,Item 6,dishes
11,Item 6,oil
7,Item 6,instant coffee
9,Item 6,frozen vegetables
6,Item 6,newspapers
8,Item 6,frozen vegetables
8,Item 6,frozen dessert
10,Item 6,frozen vegetables
14,Item 6,butter milk
6,Item 6,candy
10,Item 6,bottled water
8,Item 6,candy
17,Item 6,mayonnaise
7,Item 6,fruit/vegetable juice
9,Item 6,baking powder
11,Item 6,hard cheese
7,Item 6,bottled water
8,Item 6,yogurt
8,Item 6,oil
6,Item 6,white wine
13,Item 6,hard cheese
9,Item 6,white bread
6,Item 6,soap
10,Item 6,rolls/buns
9,Item 6,margarine
8,Item 6,other vegetables
7,Item 6,butter
7,Item 6,coffee
11,Item 6,instant food products
10,Item 6,processed cheese
12,Item 6,pickled vegetables
7,Item 6,canned fish
8,Item 6,salty snack
9,Item 6,misc. beverages
10,Item 6,canned fish
6,Item 6,canned beer
10,Item 6,soda
8,Item 6,potato products
7,Item 6,female sanitary products
6,Item 6,coffee
11,Item 6,mustard
9,Item 6,sugar
11,Item 6,pastry
8,Item 6,frozen fish
7,Item 6,napkins
7,Item 6,cleaner
7,Item 6,long life bakery product
7,Item 6,domestic eggs
6,Item 6,seasonal products
6,Item 6,flower (seeds)
14,Item 6,whole milk
7,Item 6,bottled beer
9,Item 6,other vegetables
6,Item 6,fruit/vegetable juice
17,Item 6,whole milk
8,Item 6,margarine
6,Item 6,house keeping products
9,Item 6,brown bread
13,Item 6,margarine
13,Item 6,whipped/sour cream
8,Item 6,fruit/vegetable juice
9,Item 6,oil
8,Item 6,female sanitary products
11,Item 6,soft cheese
12,Item 6,whipped/sour cream
7,Item 6,whole milk
6,Item 6,specialty chocolate
7,Item 6,potted plants
8,Item 6,hard cheese
10,Item 6,yogurt
8,Item 6,sugar
11,Item 6,semi-finished bread
7,Item 6,waffles
13,Item 6,packaged fruit/vegetables
12,Item 6,uht-milk
15,Item 6,root vegetables
12,Item 6,whole milk
8,Item 6,curd
8,Item 6,dog food
12,Item 6,packaged fruit/vegetables
7,Item 6,bathroom cleaner
9,Item 6,vinegar
14,Item 6,hard cheese
8,Item 6,coffee
6,Item 6,cling film/bags
15,Item 6,domestic eggs
6,Item 6,cake bar
15,Item 6,flour
8,Item 6,soups
